,0,1,2,3,4,5,6,7,8,9,10
10,EE3BEF081FCA3E6A,void scriptingRelease(int async) ,void scriptingRelease(int async) ,void scriptingRelease(int async) ,"void scriptingRelease(int async) 
{
	if (async)
		lua_async(lua_state, LUA_FREE);
	else
		lua_close(lua_state);
}","void scriptingRelease(int async) 
{
	int i;
	if (async) {
		for (i = 0; i < MAX_ASYNC_EVENTS; i++) {
			if (async_events[i].event) {
				async_events[i].event(async_events[i].data);
			}
		}
	} else {
		for (i = 0; i < MAX_ASYNC_EVENTS; i++) {
			if (async_events[i].event) {
				async_events[i].event(NULL);
			}
		}
	}
}",void scriptingRelease(int async) ,"void scriptingRelease(int async) 
{
    //reset the scripting environment
    if (async) {
        //reset the Lua scripting environment
        lua_close(lua_state);
        lua_state = NULL;
    } else {
        //reset the Lua scripting environment
        lua_close(lua_state);
        lua_state = NULL;
    }
}","void scriptingRelease(int async) 
{	
	/* Release all resources related to Lua scripting. */
	if (async)
	{	
		/* Release all resources related to Lua scripting. */
		if (lua_close(lua_state)!= 0)
		{
			fprintf(stderr, ""Failed to close Lua state\n"");
			exit(1);
		}
	}
}",void scriptingRelease(int async) ,"void scriptingRelease(int async) 
{

  /* Release all resources related to Lua scripting. */
  if (async)
    lua_close(L);
  else
    lua_close(L);
}"
11,79DA9CB3C0C6D261,"static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)
","static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)
","static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)
","static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)
","static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)

{

    if (run_ctx->engine_ctx == NULL) {
        run_ctx->engine_ctx = engine_ctx;
    } else {
        lua_pushlightuserdata(run_ctx->engine_ctx, engine_ctx);
        lua_pushlightuserdata(run_ctx->engine_ctx, compiled_function);
        lua_pushlightuserdata(run_ctx->engine_ctx, args);
        lua_pushlightuserdata(run_ctx->engine_ctx, nargs);
        lua_call(run_ctx->engine_ctx, 3, 1);
    }
}","static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)
","static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)

{
   lua_State *L = (lua_State *)engine_ctx;
   scriptRunCtx *run_ctx = (scriptRunCtx *)run_ctx;

   if (run_ctx->callable) {
      run_ctx->callable(L, run_ctx->callable_ctx, compiled_function,
                        keys, nkeys, args, nargs);
   }
}","static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)

{
	scriptRunCtx *ctx = (scriptRunCtx *)run_ctx;

	if (ctx->engine)
	{
		if (ctx->engine->call)
			ctx->engine->call(ctx->engine, ctx->engine->compiled_function, ctx->engine->compiled_function_argc, ctx->engine->compiled_function_argv);
		else
			ctx->engine->call(ctx->engine, ctx->engine->compiled_function, ctx->engine->compiled_function_argc, ctx->engine->compiled_function_argv);
	}
	else
	{
		if (ctx->compiled_function)
			ctx->compiled_function(ctx->compiled_function, ctx->compiled_function_argc, ctx->compiled_function_argv);
		else
			ctx->compiled_function(ctx->compiled_function, ctx->compiled_function_argc, ctx->compiled_function_argv);
	}
}","static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)

{

  // Invoke the function
  if (compiled_function)
  {
    // Call the function
    lua_pushvalue(run_ctx, -1);
    lua_pushvalue(run_ctx, -2);
    lua_pushvalue(run_ctx, -3);
    lua_call(run_ctx, 4, 1);

    // Get the result
    lua_remove(run_ctx, -2);
    lua_remove(run_ctx, -3);
    lua_remove(run_ctx, -1);

    // Return the result
    *keys = lua_tointeger(run_ctx, -1);
    *args = lua_tointeger(run_ctx, -2);
  }
  else
  {
    // Call the function
    lua_pushvalue(run_ctx, -1);
    lua_pushvalue(run_ctx, -2);
    lua_pushvalue(run_ctx, -3);
    lua_call(run_ctx, 4, 1);

    // Get the result
    *keys = lua_tointeger(run_ctx, -1);
    *args = lua_tointeger(run_ctx, -2);
  }
}","static void luaEngineCall(scriptRunCtx *run_ctx,
                          void *engine_ctx,
                          void *compiled_function,
                          robj **keys,
                          size_t nkeys,
                          robj **args,
                          size_t nargs)

{


    lua_State *L = run_ctx->L;

    if (nkeys == 0) {
        /* no keys */
        lua_pushnil(L);
        return;
    }

    if (nargs == 0) {
        /* no args */
        lua_pushnil(L);
        return;
    }

    /*
     * call the function with the given keys and args
     */

    if (nkeys == 1) {
        /* single key */

        /*
         * call the function with the given key and args
         */

        if (lua_isfunction(L, *keys)) {
            /* function */
            lua_pushvalue(L, *keys);
            lua_call(L, nargs, 1);
        } else {
            /* function */
            lua_pushnil(L);
        }
    } else {
        /* multiple keys */

        /*
         * call the function with the given keys and args
         */

        if (lua_isfunction(L, *keys)) {
            /* function */
            lua_pushvalue(L, *keys);
            lua_pushvalue(L, *keys);
            lua_call(L, nargs, 1);
        } else {
            /* function */
            lua_pushnil(L);
        }
    }
}"
12,145F9153FF2001AA,void ThreadsManager_init(void) ,"void ThreadsManager_init(void) 
{ 
	int i; 
	for(i=0;i<THREADS_MAX;i++) 
	{ 
		if(threads[i]==NULL) 
		{ 
			threads[i]=new Thread(NULL,(void*)i); 
			threads[i]->start(); 
		} 
	} 
}",void ThreadsManager_init(void) ,"void ThreadsManager_init(void) 
{
	int i;
	for(i=0;i<THREADS_MAX;i++)
	{
		if(!threads[i].running)
		{
			threads[i].running=1;
			threads[i].signal=THREADS_SIGNAL;
			threads[i].thread=pthread_self();
			break;
		}
	}
}","void ThreadsManager_init(void) 
{ 
  /* Register the process to THREADS_SIGNAL */
  pthread_sigmask(SIG_BLOCK, &sigmask, NULL); 
}",void ThreadsManager_init(void) ,"void ThreadsManager_init(void) 
{
  if(!THREADS_SIGNAL)
  {
    THREADS_SIGNAL = 1;

    // Create a signal handler for the thread
    struct sigaction action;
    action.sa_handler = ThreadsManager_signal_handler;
    sigemptyset(&action.sa_mask);
    action.sa_flags = 0;
    sigaction(THREADS_SIGNAL, &action, 0);
  }
}","void ThreadsManager_init(void) 
{
	/*Register the process to THREADS_SIGNAL 
	 */
	if(!THREADS_SIGNAL)
	{
		THREADS_SIGNAL = CreateEvent(NULL,TRUE,FALSE,NULL);
	}
}",void ThreadsManager_init(void) ,"void ThreadsManager_init(void) 
{
    THREADS_SIGNAL = Signal(SIGINT);
}"
13,0CBA565430D94C57,static unsigned long evictionTimeLimitUs(void) ,"static unsigned long evictionTimeLimitUs(void) 
{
    return (unsigned long)(evictionTimeLimit * 1000);
}","static unsigned long evictionTimeLimitUs(void) 
{ 
    return (unsigned long)(evictionTimeLimit * 1000); 
}","static unsigned long evictionTimeLimitUs(void) 
{
	unsigned long timeLimit;
	time_t now;

	time(&now);
	timeLimit = (unsigned long)((now - m_startTime) * 1000);
	return timeLimit;
}","static unsigned long evictionTimeLimitUs(void) 
{ 
  unsigned long timeLimit; 
  timeLimit = 1000000; 
  return timeLimit; 
}","static unsigned long evictionTimeLimitUs(void) 
{   
    static unsigned long lastTime = 0;
    static unsigned long lastTimeUs = 0;
    static unsigned long lastTimeMs = 0;
    static unsigned long lastTimeMins = 0;
    static unsigned long lastTimeSecs = 0;
    static unsigned long lastTimeMinsMins = 0;
    static unsigned long lastTimeSecsMins = 0;
    static unsigned long lastTimeMinsSecs = 0;
    static unsigned long lastTimeMinsSecsMins = 0;
    static unsigned long lastTimeMinsMinsSecs = 0;
    static unsigned long lastTimeMinsMinsSecsMins = 0;
    static unsigned long lastTimeMinsMinsSecsMins = 0;
    static unsigned long lastTimeMinsMinsSecsMins = 0;

    if (lastTime == 0) {
        lastTime = lastTimeUs = lastTimeMs = lastTimeMins = lastTimeSecs = lastTimeMinsMins = lastTimeSecsMins = lastTimeMinsMins = lastTimeMinsSecs = lastTimeMinsMinsSecs = 0;
    }
    return lastTime;
}","static unsigned long evictionTimeLimitUs(void) 
{ 

   //return (unsigned long) (1.0 / (1.0 + (double) (evictionTimeLimitMs * 1000.0)));
   return (unsigned long) (1.0 / (1.0 + (double) (evictionTimeLimitMs * 1000.0)));
}","static unsigned long evictionTimeLimitUs(void) 
{
    return 1000000UL;
}","static unsigned long evictionTimeLimitUs(void) 
{  
	return 1000000UL;
}","static unsigned long evictionTimeLimitUs(void) 
{
	unsigned long limit;
	if(evictionTimeLimit == 0) {
		limit = 0;
	} else {
		limit = evictionTimeLimit;
	}
	return limit;
}"
14,340C2A92AAB661BC,"static int matchToken(char **nextword, cliCommandArg *arg) ","static int matchToken(char **nextword, cliCommandArg *arg) ","static int matchToken(char **nextword, cliCommandArg *arg) ","static int matchToken(char **nextword, cliCommandArg *arg) ","static int matchToken(char **nextword, cliCommandArg *arg) 
{ 
    if (arg->token == NULL) 
    { 
        return 0; 
    } 
    else 
    { 
        int i = 0; 
        char *p = arg->token; 
        char *q = arg->token; 
        char *r = arg->token; 
        while (i < arg->length && *p == *q) 
        { 
            p++; 
            q++; 
            i++; 
        } 
        if (i == arg->length) 
        { 
            return 0; 
        } 
        else 
        { 
            r = p; 
            while (i < arg->length && *p == *q) 
            { 
                p++; 
                q++; 
                i++; 
            } 
            if (i == arg->length) 
            { 
                return 0; 
            } 
            else 
            { 
                return 1; 
            } 
        } 
    } 
}","static int matchToken(char **nextword, cliCommandArg *arg) ","static int matchToken(char **nextword, cliCommandArg *arg) ","static int matchToken(char **nextword, cliCommandArg *arg) ","static int matchToken(char **nextword, cliCommandArg *arg) ","static int matchToken(char **nextword, cliCommandArg *arg) "
15,D1F436E96A24FDB2,void cliRestoreTTY(void) ,void cliRestoreTTY(void) ,void cliRestoreTTY(void) ,void cliRestoreTTY(void) ,void cliRestoreTTY(void) ,"void cliRestoreTTY(void) 
{ 
  if (tty_restore) 
    { 
      tty_restore = 0; 
      if (tty_restore_fd > 0) 
	close(tty_restore_fd); 
      tty_restore_fd = -1; 
    } 
}",void cliRestoreTTY(void) ,"void cliRestoreTTY(void) 
{
    int i;
    char *p;
    char *q;

    p = getenv(""TERM"");
    if (p == NULL) {
        p = ""xterm"";
    }
    q = strdup(p);
    if (q == NULL) {
        return;
    }
    for (i = 0; i < MAX_TERMINAL; i++) {
        if (strcmp(q, terminal_names[i]) == 0) {
            free(q);
            return;
        }
    }
    free(q);
}",void cliRestoreTTY(void) ,"void cliRestoreTTY(void) 
{
    if (tty!= NULL) {
        if (tty->tty_flags & TTY_FLAG_RESTORE) {
            if (tty->tty_flags & TTY_FLAG_RESTORE_TERM) {
                tty->tty_flags &= ~TTY_FLAG_RESTORE_TERM;
                if (tty->tty_flags & TTY_FLAG_RESTORE_TERM_ON_EXIT) {
                    tty->tty_flags &= ~TTY_FLAG_RESTORE_TERM_ON_EXIT;
                }
            } else {
                tty->tty_flags |= TTY_FLAG_RESTORE;
            }
        } else {
            if (tty->tty_flags & TTY_FLAG_RESTORE_TERM) {
                tty->tty_flags &= ~TTY_FLAG_RESTORE_TERM;
                if (tty->tty_flags & TTY_FLAG_RESTORE_TERM_ON_EXIT) {
                    tty->tty_flags &= ~TTY_FLAG_RESTORE_TERM_ON_EXIT;
                }
            } else {
                tty->tty_flags |= TTY_FLAG_RESTORE;
            }
        }
    }
}"
16,F82D2410AAC6480A,static void cliPressAnyKeyTTY(void) ,static void cliPressAnyKeyTTY(void) ,"static void cliPressAnyKeyTTY(void) 
{
	int i;
	for (i = 0; i < MAX_KEY_CODES; i++) {
		if (key_codes[i] == 0) {
			key_codes[i] = 1;
			break;
		}
	}
}","static void cliPressAnyKeyTTY(void) 
{
  char c;

  while(1) {
    c = getchar();
    if(c == '\n') {
      putchar('\r');
      putchar('\n');
    } else if(c == '\r') {
      putchar('\n');
    } else {
      putchar(c);
    }
  }
}",static void cliPressAnyKeyTTY(void) ,"static void cliPressAnyKeyTTY(void) 
{
    if (tty_is_open()) {
        tty_putc('\n');
        tty_flush();
    }
}","static void cliPressAnyKeyTTY(void) 
{
	cliSetTermMode(CLI_TTY);
}","static void cliPressAnyKeyTTY(void) 
{	
	cliSetTermMode(CLI_TTY);
}","static void cliPressAnyKeyTTY(void) 
{
    while(1) {
        if(!getch()) {
            puts(""\nPress any key to continue..."");
            continue;
        }
        break;
    }
}","static void cliPressAnyKeyTTY(void) 
{ 
  if (tty_in_use) 
  { 
    cli_puts(""\nPress any key to continue...""); 
    cli_flush(); 
  } 
}"
17,9B049E7250A7BADF,"unsigned long bioPendingJobsOfType(int type) 
{
	unsigned long ret = 0;
	struct bio_list *b = bio_list_get(&bio_list);
	while (b) {
		struct bio *bio = b->bio;
		if (bio->bi_rw & REQ_WRITE) {
			if (bio->bi_rw & REQ_DISCARD) {
				ret++;
			}
		}
		b = bio_list_next(b, b);
	}
	return ret;
}","unsigned long bioPendingJobsOfType(int type) 
{
    return (unsigned long)bioPendingJobsOfType(type, 0);
}","unsigned long bioPendingJobsOfType(int type) 
{
	int i;
	unsigned long n = 0;

	for (i = 0; i < nJobs; i++) {
		if (jobs[i].type == type)
			n++;
	}

	return n;
}","unsigned long bioPendingJobsOfType(int type) 
{ 
  unsigned long ret = 0;
  if (type == BIO_TYPE_READ) 
    ret += bioReadPendingJobs();
  else if (type == BIO_TYPE_WRITE) 
    ret += bioWritePendingJobs();
  else if (type == BIO_TYPE_READ | BIO_TYPE_WRITE) 
    ret += bioReadWritePendingJobs();
  return ret;
}",unsigned long bioPendingJobsOfType(int type) ,"unsigned long bioPendingJobsOfType(int type) 
{ 
	return bioPendingJobsOfType(type, 0); 
}",unsigned long bioPendingJobsOfType(int type) ,"unsigned long bioPendingJobsOfType(int type) 
{
   unsigned long nbJobs = 0;
   int i;
   for (i = 0; i < nbJobs; i++) {
      if (jobType[i] == type) {
         nbJobs++;
      }
   }
   return nbJobs;
}","unsigned long bioPendingJobsOfType(int type) 
{

  return bioPendingJobsOfType(type, 0);
}","unsigned long bioPendingJobsOfType(int type) 
{	unsigned long n = 0;
	if (type == BIO_TYPE_READ) {
		n = bioReadPendingJobs();
	} else if (type == BIO_TYPE_WRITE) {
		n = bioWritePendingJobs();
	}
	return n;
}"
18,BADD1866448F8D09,"int reclaimFilePageCache(int fd, size_t offset, size_t length) 
{ 
    return 0; 
}","int reclaimFilePageCache(int fd, size_t offset, size_t length) ","int reclaimFilePageCache(int fd, size_t offset, size_t length) 
{
	return 0;
}","int reclaimFilePageCache(int fd, size_t offset, size_t length) ","int reclaimFilePageCache(int fd, size_t offset, size_t length) ","int reclaimFilePageCache(int fd, size_t offset, size_t length) ","int reclaimFilePageCache(int fd, size_t offset, size_t length) 
{ 
  int rv = 0; 

  if (fd >= 0) 
  { 
    rv = ftruncate(fd, offset); 
    if (rv < 0) 
    { 
      return rv; 
    } 
  } 
  else 
  { 
    return -1; 
  } 

  if (length > 0) 
  { 
    rv = ftruncate(fd, offset + length); 
    if (rv < 0) 
    { 
      return rv; 
    } 
  } 

  return rv; 
}","int reclaimFilePageCache(int fd, size_t offset, size_t length) ","int reclaimFilePageCache(int fd, size_t offset, size_t length) ","int reclaimFilePageCache(int fd, size_t offset, size_t length) "
19,5A7030DACAB7E146,"static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) 
{
  if (ip[0] == '[' && ip[strlen(ip)-1] == ']') {
    return formatAddrIPv6(buf, buf_len, ip, port);
  } else {
    return formatAddrIPv4(buf, buf_len, ip, port);
  }
}","static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) ","static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) ","static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) 
{ 
	char *p = buf;
	char *end = buf + buf_len;
	int ret;

	if (ip[0] == '[' && ip[ip_len-1] == ']') {
		p = ip + 1;
		end = p + strlen(p);
	}

	ret = snprintf(p, end - p, ""%s:%d"", ip, port);
	if (ret < 0 || ret >= end - p) {
		return -1;
	}

	return p - buf;
}","static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) ","static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) ","static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) 
{
	char *end;
	int ret;

	if (ip[0] == '[' && ip[strlen(ip)-1] == ']') {
		end = strchr(ip, ':');
		if (end == NULL) {
			return 0;
		}
		*end = '\0';
		ret = sscanf(ip, ""[%d.%d.%d.%d]"", &ip[1], &ip[3], &ip[5], &ip[7]);
		*end = ':';
	} else {
		ret = sscanf(ip, ""%d.%d.%d.%d"", &ip[1], &ip[3], &ip[5], &ip[7]);
	}
	if (ret!= 4) {
		return 0;
	}
	return 1;
}","static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) 
{ 
  int i, j, len;
  char *p;
  char *end;
  
  if (buf_len < 1) return 0;

  p = buf;
  end = buf + buf_len;
  i = 0;

  while (p < end) {
    if (*p == ':') {
      if (i == 0) {
        len = p - buf;
        if (len > 0) {
          memcpy(buf, p, len);
          buf += len;
          i++;
        }
      } else {
        len = p - buf;
        if (len > 0) {
          memcpy(buf, p, len);
          buf += len;
          i++;
          p += len;
        } else {
          p++;
        }
      }
      i++;
    } else {
      if (i == 0) {
        len = p - buf;
        if (len > 0) {
          memcpy(buf, p, len);
          buf += len;
          i++;
        }
      } else {
        len = p - buf;
        if (len > 0) {
          memcpy(buf, p, len);
          buf += len;
          i++;
          p += len;
        } else {
          p++;
        }
      }
      i++;
    }
  }

  if (i == 0) {
    len = p - buf;
    if (len > 0) {
      memcpy(buf, p, len);
      buf += len;
    }
  }

  return i;
}","static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) 
{
	int ret = 0;
	if (ip[0] == '[' && ip[strlen(ip)-1] == ']') {
		ret = snprintf(buf, buf_len, ""%s:%d"", ip, port);
	} else {
		ret = snprintf(buf, buf_len, ""%s:%d"", ip, port);
	}
	return ret;
}","static inline int formatAddr(char *buf, size_t buf_len, char *ip, int port) 
{	
	if (strchr(ip, ':')) {
		int i = 0;
		char *p = strchr(ip, ':');

		if (p) {
			*p = '\0';
			i = atoi(ip);
			*p = ':';
		}
		buf[i] = '\0';
		return i;
	}
	return 0;
}"
20,E2463C73985C1A58,"void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) ","void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) ","void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) ","void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) ","void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) 
{
    char *addr_str = NULL;
    char *addr_end = NULL;
    int port = 0;

    if (addr == NULL) {
        addr_str = "":0"";
        addr_end = addr_str + strlen(addr_str);
    } else {
        addr_str = addr;
        addr_end = addr_str + strlen(addr_str);
    }

    if (addr_end - addr_str < addr_len) {
        addr_str = (char *)malloc(addr_len + 1);
        if (addr_str == NULL) {
            return;
        }
        memcpy(addr_str, addr_str, addr_len);
        addr_str[addr_len] = '\0';
    }

    if (remote) {
        port = client->remote_port;
    } else {
        port = client->local_port;
    }

    if (addr_str!= NULL) {
        if (addr_end - addr_str < addr_len) {
            addr_str[addr_len] = '\0';
        }
        snprintf(addr, addr_len, ""%s:%d"", addr_str, port);
    }
}","void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) ","void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) 
{
	size_t i;
	char *p;
	char *end;
	char *addr_str = NULL;
	char *addr_str_end = NULL;

	if (addr == NULL) {
		addr = "":0"";
	}

	if (addr_len < NET_ADDR_STR_LEN) {
		addr_len = NET_ADDR_STR_LEN;
	}

	if (remote) {
		addr_str = client->addr;
		addr_str_end = addr_str + strlen(addr_str);
	}

	p = addr;
	end = addr + addr_len;

	for (i = 0; i < addr_len; i++) {
		if (p == end) {
			addr_str = "":"";
			addr_str_end = addr_str + 1;
			p = addr;
		}
		addr_str[i] = *p++;
	}

	if (addr_str!= NULL) {
		if (addr_str_end!= NULL) {
			*addr_str_end = '\0';
		}
		addr = addr_str;
	}
}","void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) ","void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) ","void genClientAddrString(client *client, char *addr,
                         size_t addr_len, int remote) 
{ 
  char *p = addr;
  char *end = addr + addr_len;
  char *end_p = addr + addr_len;
  char *p_end = addr + addr_len;
  char *p_end_p = addr + addr_len;

  if (remote) {
    if (p < end) {
      *p++ = ':';
      *p++ = '0';
    }
  } else {
    if (p < end_p) {
      *p++ = ':';
      *p++ = '0';
    }
  }

  while (p < end_p) {
    if (p < end_p) {
      *p++ = ':';
      *p++ = '0';
    }
    *p++ = ':';
    *p++ = '0';
  }

  if (p < end) {
    *p = '\0';
  }
}"
21,1F81C060E269517F,int clusterLockConfig(char *filename) ,int clusterLockConfig(char *filename) ,int clusterLockConfig(char *filename) ,"int clusterLockConfig(char *filename) 
{
	FILE *fh = fopen(filename, ""r"");
	if (fh == NULL) {
		return C_ERR;
	}
	int ret = flock(fileno(fh), LOCK_EX);
	if (ret == -1) {
		fclose(fh);
		return C_ERR;
	}
	fclose(fh);
	return C_OK;
}",int clusterLockConfig(char *filename) ,int clusterLockConfig(char *filename) ,int clusterLockConfig(char *filename) ,int clusterLockConfig(char *filename) ,"int clusterLockConfig(char *filename) 
{
    int ret;
    int fd = -1;
    char *lock_file = NULL;

    if (filename == NULL) {
        return C_ERR;
    }

    lock_file = (char *)malloc(strlen(filename) + 1);
    if (lock_file == NULL) {
        return C_ERR;
    }

    strcpy(lock_file, filename);

    fd = open(lock_file, O_RDWR | O_CREAT, 0644);
    if (fd < 0) {
        free(lock_file);
        return C_ERR;
    }

    ret = flock(fd, LOCK_EX);
    if (ret == -1) {
        close(fd);
        free(lock_file);
        return C_ERR;
    }

    return C_OK;
}","int clusterLockConfig(char *filename) 
{	
	int fd, ret;
	char *buf;

	fd = open(filename, O_RDWR | O_CREAT, 0644);
	if (fd < 0) {
		return C_ERR;
	}

	buf = malloc(MAX_CONFIG_SIZE);
	if (buf == NULL) {
		close(fd);
		return C_ERR;
	}

	ret = read(fd, buf, MAX_CONFIG_SIZE);
	if (ret < 0) {
		close(fd);
		return C_ERR;
	}

	if (ret == 0) {
		close(fd);
		return C_OK;
	}

	if (ret < MAX_CONFIG_SIZE) {
		close(fd);
		return C_ERR;
	}

	if (write(fd, buf, MAX_CONFIG_SIZE) < 0) {
		close(fd);
		return C_ERR;
	}

	close(fd);
	return C_OK;
}"
22,2EFBDA204288D7E9,"int string2d(const char *s, size_t slen, double *dp) ","int string2d(const char *s, size_t slen, double *dp) 
{
  char *end;
  double d;

  if (slen == 0)
    return 1;

  d = strtod(s, &end);
  if (end == s || *end!= '\0')
    return 0;

  if (dp!= NULL)
    *dp = d;

  return 1;
}","int string2d(const char *s, size_t slen, double *dp) 
{
	int i;
	char *p;
	double d;

	if (slen == 0)
		return 0;

	p = (char *)s;
	d = 0.0;
	for (i = 0; i < slen; i++) {
		if (*p == '\0')
			return 0;
		if (*p =='')
			continue;
		if (*p == '.') {
			if (i == 0)
				return 0;
			p++;
			continue;
		}
		d = d * 10.0 + (*p - '0');
		p++;
	}
	if (d == 0.0)
		return 0;
	*dp = d;
	return 1;
}","int string2d(const char *s, size_t slen, double *dp) ","int string2d(const char *s, size_t slen, double *dp) 
{	
	char *endptr;
	double d;

	if(!s ||!dp) return 0;

	if(slen == 0) return 1;

	d = strtod(s, &endptr);
	if(endptr == s) return 0;

	if(d < 0.0) return 0;

	*dp = d;

	return 1;
}","int string2d(const char *s, size_t slen, double *dp) ","int string2d(const char *s, size_t slen, double *dp) ","int string2d(const char *s, size_t slen, double *dp) 
{
	size_t i;
	char *p;
	double d;

	if (slen == 0)
		return 0;

	p = s;
	d = 0.0;
	for (i = 0; i < slen; i++) {
		if (*p == '\0')
			return 0;
		if (*p == '.') {
			p++;
			d = d * 10.0 + (*p - '0');
		} else if (*p >= '0' && *p <= '9') {
			d = d * 10.0 + (*p - '0');
		} else {
			return 0;
		}
		p++;
	}

	*dp = d;
	return 1;
}","int string2d(const char *s, size_t slen, double *dp) 
{
    double d;
    int i;
    
    if (slen == 0)
        return 0;

    d = strtod(s, &i);

    if (i == slen)
        return 1;

    if (d < 0.0)
        return 0;

    *dp = d;
    return 1;
}","int string2d(const char *s, size_t slen, double *dp) 
{ 
    double d;
    int i, j, k;
    char *p;

    if (slen == 0) {
        return 0;
    }

    p = s;
    d = 0.0;
    for (i = 0; i < slen; i++) {
        j = *p++;
        if (j == '.') {
            if (i == 0) {
                return 0;
            }
            d = d * 10.0 + (*p - '0');
            p++;
        } else {
            if (j < '0' || j > '9') {
                return 0;
            }
            k = j - '0';
            if (i == 0) {
                d = d * 10.0 + k;
            } else {
                d = d * 10.0 + (*p - '0') * 10.0 + k;
            }
            p++;
        }
    }
    if (d == 0.0) {
        return 0;
    }
    *dp = d;
    return 1;
}"
23,DAFD43712C86427A,int zslRandomLevel(void) ,"int zslRandomLevel(void) 
{
    return (int)((double)ZSKIPLIST_MAXLEVEL * pow(2.0, (double)rand() / (double)RAND_MAX));
}",int zslRandomLevel(void) ,"int zslRandomLevel(void) 
{ 
	return (int)((double)ZSKIPLIST_MAXLEVEL * pow(2.0, (double)rand() / (double)RAND_MAX));
}","int zslRandomLevel(void) 
{
   return zslRandomInt(ZSKIPLIST_MAXLEVEL);
}",int zslRandomLevel(void) ,int zslRandomLevel(void) ,int zslRandomLevel(void) ,"int zslRandomLevel(void) 
{
	int i, j, k, l, m, n, n1, n2, n3;
	int r;
	int *p, *q;

	r = zslRandomInt(ZSKIPLIST_MAXLEVEL);
	if (r < 1)
		return 0;
	if (r > ZSKIPLIST_MAXLEVEL)
		return ZSKIPLIST_MAXLEVEL;

	p = zslRandomIntArray(r);
	q = zslRandomIntArray(r);

	for (i = 0; i < r; i++) {
		n1 = zslRandomInt(ZSKIPLIST_MAXLEVEL);
		n2 = zslRandomInt(ZSKIPLIST_MAXLEVEL);
		n3 = zslRandomInt(ZSKIPLIST_MAXLEVEL);

		for (j = 0; j < n1; j++) {
			l = zslRandomInt(ZSKIPLIST_MAXLEVEL);
			for (k = 0; k < l; k++) {
				m = zslRandomInt(ZSKIPLIST_MAXLEVEL);
				for (k = 0; k < m; k++) {
					n = zslRandomInt(ZSKIPLIST_MAXLEVEL);
					for (k = 0; k < n; k++) {
						n1 = zslRandomInt(ZSKIPLIST_MAXLEVEL);
						for (k = 0; k < n1; k++) {
							if (p[k] == n1 && q[k] == n) {
								return k;
							}
						}
					}
				}
			}
		}
	}

	return 0;
}",int zslRandomLevel(void) 
